Date,Name,Tweets,Open_DELL,High_DELL,Low_DELL,Close_DELL,Volume_DELL
2020-09-16,Michael Dell,CGM is a really fun video game https://t.co/jgyXebATVc,67.66999816894531,68.55999755859375,67.33000183105469,67.37000274658203,2213600
2020-09-15,Michael Dell,🤺😂 https://t.co/GlKxDQ2PdD,67.5,68.12999725341797,66.73000335693361,67.09999847412111,1457400
2020-09-15,Michael Dell,"As I talk to our @DellTech customers they're asking for simpler, more agile IT across multiple clouds. These tweetc… https://t.co/YNsdEi179t",67.5,68.12999725341797,66.73000335693361,67.09999847412111,1457400
2020-09-14,Michael Dell,"If you're an enterprise developer that missed @SpringOne, check out the replays to understand (among other things)… https://t.co/qv0J987tZM",67.0,67.77999877929689,66.48000335693361,66.84999847412111,2127600
2020-09-14,Michael Dell,Super interesting @DellTech #podcast with @theICToptimist on using technology as an asset that allows you to scale.… https://t.co/B407Nq6Q2Y,67.0,67.77999877929689,66.48000335693361,66.84999847412111,2127600
2020-09-14,Michael Dell,Welcome onboard @DelveLabs! This further demonstrates @Secureworks commitment to deliver software with security at… https://t.co/ucobHw02L5,67.0,67.77999877929689,66.48000335693361,66.84999847412111,2127600
2020-09-09,Michael Dell,What a great example of responding to workforce need while ensuring people from all backgrounds can enter the field… https://t.co/JiadtOSlAU,65.11000061035156,67.37999725341797,64.80000305175781,66.83999633789061,3257300
2020-09-04,Michael Dell,Huge congratulations to @UTAustin on being selected as home of the new @NSF #AI Institute for Foundations of Machin… https://t.co/Qh871cosUn,65.33999633789061,66.19999694824219,63.13000106811523,64.65000152587889,2314300
2020-09-04,Michael Dell,Security as we know it is evolving to meet today’s challenges. I’m excited about the work @Secureworks has done to… https://t.co/YybJRz8Mtm,65.33999633789061,66.19999694824219,63.13000106811523,64.65000152587889,2314300
2020-09-03,Michael Dell,Thanks 🙏 to all of our amazing customers and partners for making @DellTech @VMware  #1 in Everything All in One Pla… https://t.co/WtXsnVcHT5,67.12000274658203,67.66999816894531,64.40000152587889,65.54000091552734,2030100
2020-09-02,Michael Dell,Very excited and proud to see the next phase of @dellchildrens coming together https://t.co/Jm8n1LFZTd https://t.co/CCMV6GlYub,66.93000030517578,68.61000061035156,66.33999633789061,68.47000122070311,2320200
2020-09-02,Michael Dell,Cool partnership between ⁦@SpaceForceDoD⁩ and ⁦@VMware⁩ 🚀 https://t.co/CZ6MeaMCjI,66.93000030517578,68.61000061035156,66.33999633789061,68.47000122070311,2320200
2020-08-31,Michael Dell,Please be sure to take the time to vote 🇺🇸 https://t.co/cusgNhKOJ6,65.56999969482422,67.37000274658203,65.43000030517578,66.08000183105469,2999300
2020-08-28,Michael Dell,Thanks for having me on @SquawkStreet. Proud of the way our @DellTech team continues to provide the essential solut… https://t.co/YJO43CI5L2,65.52999877929689,67.62000274658203,64.80000305175781,66.20999908447266,9113100
2020-08-26,Michael Dell,Great to be with you all today. I enjoyed learning from our customers and celebrating @delltechlatam continued succ… https://t.co/gI96ioCfKj,61.81999969482422,62.27000045776367,60.84000015258789,62.13000106811523,2077800
2020-08-26,Michael Dell,"Very thoughtful analysis by @PatrickMoorhead on @VMwareTanzu 
https://t.co/IlJQfSpxKm",61.81999969482422,62.27000045776367,60.84000015258789,62.13000106811523,2077800
2020-08-19,Michael Dell,"Three years after #HurricaneHarvey, Susan and I are still in awe of how people from across the world came together… https://t.co/aiZF1E57Yf",60.31999969482422,60.68000030517578,59.72000122070313,59.849998474121094,1811000
2020-08-18,Michael Dell,We are all thrilled to warmly welcome @RolaDagher back to lead @DellTechPartner on to even greater success!… https://t.co/VoVmK8C75K,59.61999893188477,60.36000061035156,59.61999893188477,60.02000045776367,826800
2020-08-13,Michael Dell,X-rays that move are a gaming changing invention. By combining the widespread availability of X-ray machines with a… https://t.co/dRRabGjAij,61.209999084472656,61.61999893188477,59.5,59.56000137329102,2711800
2020-08-13,Michael Dell,@MichaelWYoung recently shared insight into how the pandemic's disruption offers a unique opportunity for policymak… https://t.co/Lxp41RmHRv,61.209999084472656,61.61999893188477,59.5,59.56000137329102,2711800
2020-08-13,Michael Dell,"Excited to see @VMware serve as a powerful foundation for @DISH's cloud-native, software-defined #5G network. Great… https://t.co/oTrwVHfaue",61.209999084472656,61.61999893188477,59.5,59.56000137329102,2711800
2020-08-12,Michael Dell,2020 is a year of tech acceleration and our @DellTech Financial Services team continues to help our customers and p… https://t.co/kRJMVTo8X3,62.099998474121094,62.290000915527344,61.29999923706055,61.83000183105469,990900
2020-08-07,Michael Dell,"We've all heard about social distancing, but have you heard about digital distancing? IoT dramatically expands the… https://t.co/lA5bD3InmI",60.77000045776367,60.90999984741211,60.04999923706055,60.79999923706055,1050600
2020-08-07,Michael Dell,"As @DellTech CFO Tom Sweet says, we are focused on delivering on our purpose to drive human progress.… https://t.co/27iW5WBax1",60.77000045776367,60.90999984741211,60.04999923706055,60.79999923706055,1050600
2020-08-06,Michael Dell,"@martinvars Spotify Yes ✅
SAP was founded in 1972",60.2599983215332,61.2400016784668,59.90999984741211,60.95000076293945,1888600
2020-08-06,Michael Dell,My latest message to our global team https://t.co/tYEQzZ7bAn,60.2599983215332,61.2400016784668,59.90999984741211,60.95000076293945,1888600
2020-08-06,Michael Dell,@pachos @redamon8 Zara was founded in 1974,60.2599983215332,61.2400016784668,59.90999984741211,60.95000076293945,1888600
2020-08-06,Michael Dell,@martinvars Zara is great but it was started in 1974,60.2599983215332,61.2400016784668,59.90999984741211,60.95000076293945,1888600
2020-08-05,Michael Dell,"Which of Europe's 100 most valuable companies was founded in the last 40 years? If there are none, why? Discuss.",60.75,61.16999816894531,60.36999893188477,60.61000061035156,1153500
2020-08-05,Michael Dell,Impact investing both from philanthropies like @DellFdn or traditional capitalists can make a real positive impact… https://t.co/B8A6QRC8TA,60.75,61.16999816894531,60.36999893188477,60.61000061035156,1153500
2020-08-05,Michael Dell,It's awesome to see @jimihendrixlive and Breyer Capital in #Austin now https://t.co/a3F5AwgO3M,60.75,61.16999816894531,60.36999893188477,60.61000061035156,1153500
2020-08-04,Michael Dell,Susan and I are thrilled to see @DellChildrens launch its pediatric heart transplant program here in #Austin. It me… https://t.co/NZHZbQCO0I,60.45000076293945,60.65999984741211,59.81000137329102,60.31999969482422,1690400
2020-08-03,Michael Dell,"Amazing achievements @elonmusk @SpaceX @NASA #LaunchAmerica but you need some of our 49"" wide monitors 😂… https://t.co/NqPiH2Y13x",59.90999984741211,60.84000015258789,59.36999893188477,60.47999954223633,1686300
2020-07-31,Michael Dell,"I enjoyed our conversations @dgelles, and I did eventually tell my parents who became great supporters after I show… https://t.co/rq1buhlMuc",59.63999938964844,59.91999816894531,58.5,59.83000183105469,1733900
2020-07-30,Michael Dell,Thanks 🙏 to our customers for making us #1 in Data Resiliency and Protection. Protecting your information and safeg… https://t.co/w5bWGKYjhA,59.09000015258789,59.5,58.11000061035156,59.15999984741211,1860700
2020-07-30,Michael Dell,Thanks David @goldmansachs for asking me to join your #TalksAtGS conversation on how technology is shaping industri… https://t.co/bCps6oTcQN,59.09000015258789,59.5,58.11000061035156,59.15999984741211,1860700
2020-07-30,Michael Dell,Great to see the @StorageReview crew are impressed with our @DellEMC ☁ Cloud Tiering Appliance. It integrates with… https://t.co/YtFLf7aDrX,59.09000015258789,59.5,58.11000061035156,59.15999984741211,1860700
2020-07-29,Michael Dell,Thanks @FastCompany for recognizing the innovative culture our @DellTech team has created. We’ll continue to streng… https://t.co/DmwT91dzGh,59.43000030517578,60.209999084472656,59.18999862670898,59.68999862670898,1790400
2020-07-27,Michael Dell,Positively impacting 5 million lives is making a difference at scale. Congratulations @ArchNeha and team on this ve… https://t.co/iNWqDMCD0t,60.849998474121094,61.34000015258789,60.45000076293945,60.959999084472656,1419000
2020-07-23,Michael Dell,ICYMI there's a new episode of #BakersHalfDozen that talks about @DellTechCloud's multi-cloud strategy +… https://t.co/wlNr1YAbOI,61.7599983215332,62.88999938964844,60.91999816894531,61.52000045776367,2143200
2020-07-23,Michael Dell,"I am optimistic about what we're building @DellTech, of our culture that’s designed to support every team member in… https://t.co/fkqJfxGh5L",61.7599983215332,62.88999938964844,60.91999816894531,61.52000045776367,2143200
2020-07-22,Michael Dell,"I enjoyed our conversation @crichardville. With resourcefulness, innovation and persistence, I'm confident our worl… https://t.co/4sjmNDZox3",61.34000015258789,62.5099983215332,61.18999862670898,61.7599983215332,2886700
2020-07-22,Michael Dell,Our aspirations and our actions have never been more important. @DellTech's #ProgressMadeReal report shares where w… https://t.co/tdc12ABNEX,61.34000015258789,62.5099983215332,61.18999862670898,61.7599983215332,2886700
2020-07-21,Michael Dell,"The year I was born, 1965, 117 million babies were born in the world. I feel very fortunate to have been one of the… https://t.co/SE1IHQomaG",61.70000076293945,62.5,61.04999923706055,61.06000137329102,2764900
2020-07-15,Michael Dell,"Diagnosing sensitive, bio-medical research data demands the highest level of security and a sophisticated and thoug… https://t.co/MWvGTC03im",52.68999862670898,53.38999938964844,52.15999984741211,52.68000030517578,1949400
2020-07-14,Michael Dell,"We used to ask rhetorically, “What would happen if everyone worked from home?” Now we’re finding out and there is a… https://t.co/eW1tn0gtKL",51.349998474121094,52.56000137329102,51.08000183105469,52.5,1333200
2020-07-10,Michael Dell,@VMware Virtually the best,53.5,53.68999862670898,52.91999816894531,53.43000030517578,1158200
2020-07-09,Michael Dell,@scottdelandy @DellEMC Fantastic! Thank you! 🏆👍😊,54.4000015258789,54.4000015258789,53.0,53.68999862670898,1392300
2020-07-02,Michael Dell,My AMA with our Interns (and a bit of summer reading) https://t.co/cTPLXaec7P via @LinkedIn,55.15999984741211,55.7400016784668,53.72000122070313,53.75,1860900
2020-07-01,Michael Dell,"Proud of how @DellTech is partnering with research institutes around the world to understand, treat and fight COVID… https://t.co/KLofl7PQU5",55.06000137329102,55.56999969482422,54.06999969482422,54.27999877929688,2786000
2020-06-30,Michael Dell,As @JClarkeatDell told @cnni our @DellTech team’s productivity has increased while working from home. I’m grateful… https://t.co/VdUmAOo3rj,53.81999969482422,55.22999954223633,53.41999816894531,54.93999862670898,3064000
2020-06-30,Michael Dell,"I really enjoyed watching the many great performances in a @DellTech lip-synch, and I am glad to know our team feel… https://t.co/CnhyLiugMS",53.81999969482422,55.22999954223633,53.41999816894531,54.93999862670898,3064000
2020-06-29,Michael Dell,"I love to hear our @DellTech customers like Rich Gagnon, CIO of @CityofAmarillo, talk about how #VxRail enabled the… https://t.co/vXtlT82UuL",52.66999816894531,53.91999816894531,51.81999969482422,53.7599983215332,3944600
2020-06-29,Michael Dell,"Why did we call it @DellEMC #PowerFlex? Because it allows you to mix, match and scale for data-intensive workloads… https://t.co/SQRm5bOFGw",52.66999816894531,53.91999816894531,51.81999969482422,53.7599983215332,3944600
2020-06-26,Michael Dell,Read Susan’s update on how @DellFdn partners are making an impact on communities and families across the world duri… https://t.co/GTXj7marlj,51.209999084472656,52.91999816894531,50.79999923706055,52.25,5094100
2020-06-26,Michael Dell,"Love the creativity here, and happy that @DellTech can collaborate with @McLarenF1 to bring learning home.
https://t.co/3IBQGPH9Fo",51.209999084472656,52.91999816894531,50.79999923706055,52.25,5094100
2020-06-25,Michael Dell,I'm grateful for your contributions to the team! Data protection and resilience are core to @DellTech's mission as… https://t.co/KhmPHJ49iT,52.43000030517578,52.540000915527344,50.77999877929688,51.599998474121094,3751000
2020-06-25,Michael Dell,"Appreciate the recognition, and proud of how @DellTech optimizes for continuous innovation so our #HPC customers ca… https://t.co/908b2N2cfe",52.43000030517578,52.540000915527344,50.77999877929688,51.599998474121094,3751000
2020-06-25,Michael Dell,"As @BobLaliberte says here, our goal is ""to take the power of the data center and put it into a package you can dep… https://t.co/R08ADA7K79",52.43000030517578,52.540000915527344,50.77999877929688,51.599998474121094,3751000
2020-06-25,Michael Dell,Our first-ever ruggedized #VxRail D-Series jointly developed @DellEMC + @VMware is our smallest and lightest hyperc… https://t.co/uZm4cX5WVK,52.43000030517578,52.540000915527344,50.77999877929688,51.599998474121094,3751000
2020-06-25,Michael Dell,"We must all do more. Now @BrianKReaves, our Chief Diversity and Inclusion Officer @DellTech, shares some of the act… https://t.co/iTK2G07ARb",52.43000030517578,52.540000915527344,50.77999877929688,51.599998474121094,3751000
2020-06-24,Michael Dell,@ArchNeha Congratulations @ArchNeha! 👏👏👏 https://t.co/NHiitAsK0w,54.849998474121094,54.9000015258789,51.709999084472656,53.099998474121094,15953600
2020-06-23,Michael Dell,Great story about @FAIreland's experience with @DellTech Services increasing collaboration through @Office365 and p… https://t.co/HfuRvfmPQ1,48.83000183105469,49.52000045776367,48.34000015258789,49.0099983215332,5178400
2020-06-23,Michael Dell,"Thank you for getting involved and making a difference in your community @beasy28! Since 2013, @DellTech team membe… https://t.co/ma0a0wY2yc",48.83000183105469,49.52000045776367,48.34000015258789,49.0099983215332,5178400
2020-06-23,Michael Dell,Thank you! I'm glad you found the conversation helpful and delighted that @DellTech can support your technology nee… https://t.co/EtBvG02w9E,48.83000183105469,49.52000045776367,48.34000015258789,49.0099983215332,5178400
2020-06-22,Michael Dell,You're very welcome! We appreciate your involvement and are honored by the trust you place in @DellTech's ability t… https://t.co/9An3LCHTnA,48.61000061035156,49.2599983215332,47.84000015258789,48.290000915527344,1822100
2020-06-22,Michael Dell,Let me add my thanks to frontline workers all around the globe with these from @mamin624 and @DellTechMEA team. I l… https://t.co/kylqjL61Ja,48.61000061035156,49.2599983215332,47.84000015258789,48.290000915527344,1822100
2020-06-22,Michael Dell,"Continuing his blog series, @DellTech CFO Tom Sweet reveals 3 things we must do to achieve our vision to become the… https://t.co/enMgx40Nw5",48.61000061035156,49.2599983215332,47.84000015258789,48.290000915527344,1822100
2020-06-19,Michael Dell,Great idea @ouraring 🏆 https://t.co/3HAsnqytMU,48.34000015258789,49.52000045776367,48.06000137329102,48.91999816894531,3071200
2020-06-19,Michael Dell,"Many thanks to the teams across @DellTech and @VMware involved in making this integration happen. 
https://t.co/e3IUk1gCdj",48.34000015258789,49.52000045776367,48.06000137329102,48.91999816894531,3071200
2020-06-19,Michael Dell,#PowerScale is here &amp; ready to accelerate innovation by combining @DellTech's industry-leading scale-out #NAS files… https://t.co/HfCmv9z8MG,48.34000015258789,49.52000045776367,48.06000137329102,48.91999816894531,3071200
2020-06-17,Michael Dell,@steveliesman Noted,47.77000045776367,48.61999893188477,47.47000122070313,47.52000045776367,2080200
2020-06-17,Michael Dell,Thank you for inviting us to join! It's always great to connect with the @DellTech and @VMware community groups.… https://t.co/Zobz4XQxY9,47.77000045776367,48.61999893188477,47.47000122070313,47.52000045776367,2080200
2020-06-17,Michael Dell,"I believe data holds the power to advance humanity, so it's exciting to see a new standard in unstructured data is… https://t.co/ylyl7SQjPq",47.77000045776367,48.61999893188477,47.47000122070313,47.52000045776367,2080200
2020-06-17,Michael Dell,Thank you to all our @DellTech team members for your commitment to human transformation as well as digital transfor… https://t.co/uGk73uzFiC,47.77000045776367,48.61999893188477,47.47000122070313,47.52000045776367,2080200
2020-06-16,Michael Dell,Looking forward to the innovation that comes from @CeADARIreland's new supercomputer being made available to start-… https://t.co/7vs2TUukdE,48.52000045776367,48.70000076293945,47.13000106811523,47.68000030517578,1601600
2020-06-16,Michael Dell,"As @alliedewsays here, it's been great to see our @DellTech LGBTQ+ team members use their platforms in solidarity a… https://t.co/wy9LaKeM5l",48.52000045776367,48.70000076293945,47.13000106811523,47.68000030517578,1601600
2020-06-15,Michael Dell,One of the ways @DellTech is helping combat the global pandemic is powering machines like @TACC's Frontera where 30… https://t.co/6gvP4j5uft,45.79999923706055,47.40999984741211,45.61999893188477,47.06000137329102,2197800
2020-06-10,Michael Dell,I'll be discussing the accelerated transformation of work with @KarenHQuintos and how organizations around the worl… https://t.co/DGQMBDg3yC,50.06999969482422,50.22999954223633,48.959999084472656,49.38999938964844,1461500
2020-06-10,Michael Dell,"Glad to see you remembered the @Dell display @CoachVrabel50. Good luck to your @Titans!
https://t.co/4w93JJZHNT",50.06999969482422,50.22999954223633,48.959999084472656,49.38999938964844,1461500
2020-06-10,Michael Dell,"Thank you @HotHardware for the recognition that @Dell's XPS family of laptops ""have been some of the most meticulou… https://t.co/IhqJbKEFQ9",50.06999969482422,50.22999954223633,48.959999084472656,49.38999938964844,1461500
2020-06-10,Michael Dell,I really appreciate the insight from @DellTech team members like @deontethompson and Reshenda Daniels as I think ab… https://t.co/pUb3Rb9n7w,50.06999969482422,50.22999954223633,48.959999084472656,49.38999938964844,1461500
2020-06-04,Michael Dell,"With @kubernetesio, @bitfusionio and multi-cloud, @VMware is more relevant for #AI and #HPC than ever. @DellTech he… https://t.co/bT73CiXNWW",48.43999862670898,49.2400016784668,48.1500015258789,49.20000076293945,2658800
2020-06-04,Michael Dell,"Looking forward to speaking about navigating this unprecedented time of accelerated change. #ForumForward2020
https://t.co/in17VGd3sX",48.43999862670898,49.2400016784668,48.1500015258789,49.20000076293945,2658800
2020-06-04,Michael Dell,Congratulations @DMajdalaniDell! Gracias and Obrigado to the entire @DellTechLatAm team for creating a great place… https://t.co/JvT4KrKjdC,48.43999862670898,49.2400016784668,48.1500015258789,49.20000076293945,2658800
2020-06-04,Michael Dell,These results are a testament to the amazing team members at @DellTech and @VMware who never lost sight of our cust… https://t.co/79EyEEoRqs,48.43999862670898,49.2400016784668,48.1500015258789,49.20000076293945,2658800
2020-06-04,Michael Dell,"Enjoy the time with your daughter - it goes fast!
https://t.co/BpPDg3Ob3z",48.43999862670898,49.2400016784668,48.1500015258789,49.20000076293945,2658800
2020-06-03,Michael Dell,👏👏👏 https://t.co/3ulcUMxWYJ,49.5,49.56000137329102,48.709999084472656,48.81000137329102,2634900
2020-06-02,Michael Dell,All of us at @DellFdn stand united. Sharing Susan’ words: https://t.co/ZiRVZfdMTo,49.4000015258789,49.63999938964844,48.61999893188477,49.1500015258789,2954100
2020-06-01,Michael Dell,Standing strong together  https://t.co/tGd2A6Awip via @LinkedIn,49.2400016784668,49.79999923706055,48.27999877929688,49.36999893188477,3815600
2020-06-01,Michael Dell,We must all do more https://t.co/XwVMMoyXto,49.2400016784668,49.79999923706055,48.27999877929688,49.36999893188477,3815600
2020-05-29,Michael Dell,Excellent short demo and overview of @DellEMCStorage #PowerStore by our great partner @Ahead. 🤝🚀 https://t.co/KZbEZrOr15,49.0,50.0,48.0,49.63999938964844,11885200
2020-05-29,Michael Dell,"Lesedi, a @dellyoungleader alum, is among those fighting on the front lines of #COVID19 in South Africa. She is mak… https://t.co/5XBmyaEQiK",49.0,50.0,48.0,49.63999938964844,11885200
2020-05-27,Michael Dell,Great perspective from @DellScholars Ambassador David Chen on building connections and supporting others during col… https://t.co/AhOcRCpPCb,45.0,45.56999969482422,43.68000030517578,45.56999969482422,2868600
2020-05-22,Michael Dell,Congratulations to the #DellMedFirstClass graduating from @DellMedSchool @UTAustin! I'm inspired by your hard work… https://t.co/PtkkvraJ1n,43.400001525878906,43.79999923706055,41.88999938964844,43.06999969482422,2746300
2020-05-21,Michael Dell,Inside @DellEMCStorage #PowerStore: Industry-first AppsON Delivers Groundbreaking Application Flexibility and Mobil… https://t.co/aOCx43ZZvO,44.68999862670898,45.040000915527344,43.540000915527344,44.38999938964844,1762300
2020-05-21,Michael Dell,Great and full explanation of @VMware powerful Intrinsic Security approach. https://t.co/8MDOvVNlWa,44.68999862670898,45.040000915527344,43.540000915527344,44.38999938964844,1762300
2020-05-14,Michael Dell,"Our @DellTech culture is grounded in listening to our customers and partners to help them solve problems, so let me… https://t.co/a9HKPPKmyi",40.15999984741211,41.900001525878906,39.29999923706055,41.86000061035156,1653700
2020-05-14,Michael Dell,"A+ ""Modern Bank Heists"" report from security experts @vmw_carbonblack. ""From Feb to April 2020, amid the COVID-19 s… https://t.co/V7a4oCZaGU",40.15999984741211,41.900001525878906,39.29999923706055,41.86000061035156,1653700
2020-05-13,Michael Dell,"Great next step in our @DellTech participation with the #opensource network operating system SONiC.
https://t.co/uJmMgaXTIr",42.349998474121094,42.70000076293945,40.349998474121094,41.02999877929688,2175100
2020-05-13,Michael Dell,Accelerate deployment and free up staff to focus on other priorities. @DellEMC #PowerEdge Configuration Services br… https://t.co/Ie22wnyj8y,42.349998474121094,42.70000076293945,40.349998474121094,41.02999877929688,2175100
2020-05-13,Michael Dell,"Congratulations to the 30 @DellTechPartner leaders selected as @CRN 2020 Women of the Channel, including 5 in the P… https://t.co/rqWZd4CltT",42.349998474121094,42.70000076293945,40.349998474121094,41.02999877929688,2175100
2020-05-13,Michael Dell,"Proud of the generosity our @DellTech team members. As of today, they have raised over $1.3M for non-profits suppor… https://t.co/I1CzvPacz4",42.349998474121094,42.70000076293945,40.349998474121094,41.02999877929688,2175100
2020-05-12,Michael Dell,Appreciate how organizations are stepping up to address remote learning challenges. This virtual classroom launched… https://t.co/84dgpfp3Lz,43.540000915527344,43.790000915527344,42.25,42.25,2170200
2020-05-08,Michael Dell,Looking forward to our discussion next week @bcagnazz https://t.co/Flw40R9uAj,42.400001525878906,43.79999923706055,42.2599983215332,43.650001525878906,2100200
2020-05-08,Michael Dell,"If you like #podcasts, our @DellTech team has assembled many of the best for #smallbusiness in a new format. Just o… https://t.co/if14kWJTbO",42.400001525878906,43.79999923706055,42.2599983215332,43.650001525878906,2100200
