Date,Name,Tweets,Open_TSLA,High_TSLA,Low_TSLA,Close_TSLA,Volume_TSLA
2020-10-12,Elon Musk,@PPathole @slashdot !,442.0,448.739990234375,438.5799865722656,442.2999877929688,38791100
2020-10-12,Elon Musk,@electricfuture5 We face a tough dichotomy of applying resources to the old architecture or applying them to the ne… https://t.co/6qGhblfRK8,442.0,448.739990234375,438.5799865722656,442.2999877929688,38791100
2020-10-12,Elon Musk,@MariaBartiromo @POTUS @realDonaldTrump @JeffBezos @MorningsMaria @FoxBusiness I have seen no evidence of an advanc… https://t.co/hBTdTJYTtc,442.0,448.739990234375,438.5799865722656,442.2999877929688,38791100
2020-10-12,Elon Musk,@enn_nafnlaus @electricfuture5 🤣🤣,442.0,448.739990234375,438.5799865722656,442.2999877929688,38791100
2020-10-12,Elon Musk,"@Tesmanian_com Even if half that amount, it’s still a big deal!",442.0,448.739990234375,438.5799865722656,442.2999877929688,38791100
2020-10-12,Elon Musk,"@Erdayastronaut @MariaBartiromo @POTUS @realDonaldTrump @JeffBezos @MorningsMaria @FoxBusiness Yeah, there are lite… https://t.co/gHoiSZ1V6r",442.0,448.739990234375,438.5799865722656,442.2999877929688,38791100
2020-10-12,Elon Musk,@Teslarati I don’t think this is accurate,442.0,448.739990234375,438.5799865722656,442.2999877929688,38791100
2020-10-12,Elon Musk,"@slashdot Uh ok, here we go …",442.0,448.739990234375,438.5799865722656,442.2999877929688,38791100
2020-10-12,Elon Musk,@PPathole @slashdot Wow,442.0,448.739990234375,438.5799865722656,442.2999877929688,38791100
2020-10-12,Elon Musk,@OhioTesla @JenDunlap_ @Tesla @CARandDRIVER @teslaownersSV @Teslarati @ElectrekCo Glad Jen is safe!,442.0,448.739990234375,438.5799865722656,442.2999877929688,38791100
2020-10-12,Elon Musk,"@jwangARK Accurate analysis. Quite a few 
ego/intelligence&gt;&gt;1 people in your comment thread haha. Neither MobilEye… https://t.co/FdliGoHK01",442.0,448.739990234375,438.5799865722656,442.2999877929688,38791100
2020-10-12,Elon Musk,@jwangARK Tesla FSD computer’s dual SoCs function like twin engines on planes — they each run different neural nets… https://t.co/dFWLHXU7Ce,442.0,448.739990234375,438.5799865722656,442.2999877929688,38791100
2020-10-12,Elon Musk,"@shortword @jwangARK The SoC’s sync with each other 20 to 30 times/sec, exchanging output of NNs that should be in… https://t.co/9cBJMEaaVW",442.0,448.739990234375,438.5799865722656,442.2999877929688,38791100
2020-10-12,Elon Musk,"@cleantechnica Limited FSD beta releasing on Tuesday next week, as promised. This will, at first, be limited to a s… https://t.co/4QrYmB7iI0",442.0,448.739990234375,438.5799865722656,442.2999877929688,38791100
2020-10-12,Elon Musk,@TeslaClubIN @cleantechnica Will release order configurator probably in Jan,442.0,448.739990234375,438.5799865722656,442.2999877929688,38791100
2020-10-12,Elon Musk,@Teslarati Sheer magnitude of the entire production system is hard to appreciate. Almost every element of productio… https://t.co/H8pS02oelK,442.0,448.739990234375,438.5799865722656,442.2999877929688,38791100
2020-10-12,Elon Musk,@28delayslater This graph appears to be upside down,442.0,448.739990234375,438.5799865722656,442.2999877929688,38791100
2020-10-12,Elon Musk,"@RationalEtienne @28delayslater Thank you, much more accurate haha",442.0,448.739990234375,438.5799865722656,442.2999877929688,38791100
2020-10-12,Elon Musk,"@Teslarati With FSD, we got stuck in a lot of local maximums, which wasn’t clear until we hit the ceiling. This time, it’s right.",442.0,448.739990234375,438.5799865722656,442.2999877929688,38791100
2020-10-12,Elon Musk,@flcnhvy Good grief! SpaceX is getting zero money for this. Starship is designed to carry people &amp; cargo around Ear… https://t.co/v37QM1KycR,442.0,448.739990234375,438.5799865722656,442.2999877929688,38791100
2020-10-09,Elon Musk,@Astro_FarmerBob @astro_Pettit @AstroKomrade @AstroAnnimal Great pics!,430.1300048828125,434.5899963378906,426.4599914550781,434.0,28925700
2020-10-09,Elon Musk,@NASASpaceflight Passed cryo proof,430.1300048828125,434.5899963378906,426.4599914550781,434.0,28925700
2020-10-09,Elon Musk,"@ajtourville Yeah, it’s not a contest. Advanced casting crushes best-case 3D printing, but casting doesn’t work wel… https://t.co/UscSeP00AQ",430.1300048828125,434.5899963378906,426.4599914550781,434.0,28925700
2020-10-09,Elon Musk,@johnkrausphotos @SuperclusterHQ @SpaceX 👍,430.1300048828125,434.5899963378906,426.4599914550781,434.0,28925700
2020-10-09,Elon Musk,"@ID_AA_Carmack Compilers need to improve imo. Most type, pointer (or other memory) problems can be detected at comp… https://t.co/n3rZP4uDI1",430.1300048828125,434.5899963378906,426.4599914550781,434.0,28925700
2020-10-09,Elon Musk,@SDG2030 @anandmahindra @MetniGeorges @ErikSolheim @berniehollywood Norway leads the world,430.1300048828125,434.5899963378906,426.4599914550781,434.0,28925700
2020-10-09,Elon Musk,@RGVaerialphotos @SpaceX I’m proud to say that that nose is pointier than it needs to be haha,430.1300048828125,434.5899963378906,426.4599914550781,434.0,28925700
2020-10-09,Elon Musk,@Neopork85 @Caspar_Stanley @ErcXspace @MarcusHouseGame @FelixSchlang @C_Bass3d @nickhenning3d @SpaceX Tiles will be… https://t.co/XPnQrCXQNc,430.1300048828125,434.5899963378906,426.4599914550781,434.0,28925700
2020-10-09,Elon Musk,"RT @MotorTrend: We put the 2020 @Tesla Model Y Long Range electric SUV on our test track to find out what it can do—and it turns out, well,…",430.1300048828125,434.5899963378906,426.4599914550781,434.0,28925700
2020-10-08,Elon Musk,"@PicklePunchD @PPathole @TashaARK Yes, we will play sexy snake jazz 🤣",438.4400024414063,439.0,425.2999877929688,425.9200134277344,40421100
2020-10-08,Elon Musk,@Kristennetten Mimecraft,438.4400024414063,439.0,425.2999877929688,425.9200134277344,40421100
2020-10-08,Elon Musk,"@akidesir @Kristennetten Yeah, we could put in a setting allowing it to drop as low as 5%",438.4400024414063,439.0,425.2999877929688,425.9200134277344,40421100
2020-10-08,Elon Musk,"@TashaARK Waymo is impressive, but a highly specialized solution. The Tesla approach is a general solution. The lat… https://t.co/BbchdqHjjA",438.4400024414063,439.0,425.2999877929688,425.9200134277344,40421100
2020-10-08,Elon Musk,"@PPathole @TashaARK Yeah, provided we do our metal gear snake autocoupler",438.4400024414063,439.0,425.2999877929688,425.9200134277344,40421100
2020-10-08,Elon Musk,@ZainRaz4 @PPathole @TashaARK Yes,438.4400024414063,439.0,425.2999877929688,425.9200134277344,40421100
2020-10-08,Elon Musk,"@ErcXspace @SpaceX @Erdayastronaut @MarcusHouseGame @FelixSchlang Great render. Note, there will need to be an arm… https://t.co/9g2N7FvSCZ",438.4400024414063,439.0,425.2999877929688,425.9200134277344,40421100
2020-10-08,Elon Musk,@franktinsley @ankitXupta @TashaARK Exactly. We barked up that tree for way too long (sigh). Gives a false sense of… https://t.co/aIGaEnC8f0,438.4400024414063,439.0,425.2999877929688,425.9200134277344,40421100
2020-10-08,Elon Musk,@EVHQ2 @TashaARK Meant to say that it should be fixed in the latest wide release. Won’t need to wait for FSD.,438.4400024414063,439.0,425.2999877929688,425.9200134277344,40421100
2020-10-08,Elon Musk,"RT @SpaceX: Starman, last seen leaving Earth, made its first close approach with Mars today—within 0.05 astronomical units, or under 5 mill…",438.4400024414063,439.0,425.2999877929688,425.9200134277344,40421100
2020-10-08,Elon Musk,"@RenataKonkoly @franktinsley @ankitXupta @TashaARK Pretty much, but I think it may end on a high note",438.4400024414063,439.0,425.2999877929688,425.9200134277344,40421100
2020-10-08,Elon Musk,"@TashaARK Additive manufacturing of parts is still far too costly for cars, but can rapidly create tooling to accel… https://t.co/z9kxjt9Umj",438.4400024414063,439.0,425.2999877929688,425.9200134277344,40421100
2020-10-08,Elon Musk,@johnkrausphotos @Patreon @SuperclusterHQ @SpaceX Maybe this should be the flag of Mars,438.4400024414063,439.0,425.2999877929688,425.9200134277344,40421100
2020-10-08,Elon Musk,@EVHQ2 @TashaARK It should be,438.4400024414063,439.0,425.2999877929688,425.9200134277344,40421100
2020-10-07,Elon Musk,@WholeMarsBlog We do expect to make heavy use of LFP for medium range cars &amp; stationary storage,419.8699951171875,429.8999938964844,413.8500061035156,425.2999877929688,43127700
2020-10-07,Elon Musk,@raytech247 @WholeMarsBlog But now we understand production much better. It will be our primary competitive advantage long-term.,419.8699951171875,429.8999938964844,413.8500061035156,425.2999877929688,43127700
2020-10-07,Elon Musk,@raytech247 @WholeMarsBlog Even GM &amp; Chrysler went bankrupt in 2009. Ford and Tesla are the only US car companies t… https://t.co/ieaOuIsJRi,419.8699951171875,429.8999938964844,413.8500061035156,425.2999877929688,43127700
2020-10-07,Elon Musk,"@raytech247 @WholeMarsBlog The Model 3 production ramp was sheer agony for two years, but that was do or die for Te… https://t.co/zHqXmcO6Gy",419.8699951171875,429.8999938964844,413.8500061035156,425.2999877929688,43127700
2020-10-07,Elon Musk,@EvaFoxU @WholeMarsBlog Bringing a new product to volume production is 1% inspiration &amp; 99% perspiration. You do st… https://t.co/g5DLCmG7wC,419.8699951171875,429.8999938964844,413.8500061035156,425.2999877929688,43127700
2020-10-07,Elon Musk,@skorusARK Marginal cost of Starship mass to orbit should be well under $100/kg. Fully burdened cost depends on flight rate.,419.8699951171875,429.8999938964844,413.8500061035156,425.2999877929688,43127700
2020-10-07,Elon Musk,"@WholeMarsBlog Prototypes are a piece of cake, but high volume production of a new technology is extremely hard. Ta… https://t.co/O1oJwfJ2zG",419.8699951171875,429.8999938964844,413.8500061035156,425.2999877929688,43127700
2020-10-07,Elon Musk,@WholeMarsBlog I do so wish that more companies would put down their spreadsheets for a moment and focus on making… https://t.co/LCkXzfpoZx,419.8699951171875,429.8999938964844,413.8500061035156,425.2999877929688,43127700
2020-10-07,Elon Musk,"@WholeMarsBlog Berlin will use 4680 cell with structural battery pack &amp; front &amp; rear single piece castings. Also, a… https://t.co/pTeAj9z79i",419.8699951171875,429.8999938964844,413.8500061035156,425.2999877929688,43127700
2020-10-07,Elon Musk,@AstroJordy @WholeMarsBlog They are,419.8699951171875,429.8999938964844,413.8500061035156,425.2999877929688,43127700
2020-10-07,Elon Musk,"@PPathole @klod_ua @Erdayastronaut @TrevorMahlmann @johnkrausphotos @Mike_Seeley 7 bar absolute, which is fine for… https://t.co/Afru9AdajY",419.8699951171875,429.8999938964844,413.8500061035156,425.2999877929688,43127700
2020-10-07,Elon Musk,"@klod_ua @Erdayastronaut @TrevorMahlmann @johnkrausphotos @Mike_Seeley Cryo pressure test succeeded, but a small le… https://t.co/2wYticEwfr",419.8699951171875,429.8999938964844,413.8500061035156,425.2999877929688,43127700
2020-10-07,Elon Musk,@Erdayastronaut @TrevorMahlmann @johnkrausphotos @Mike_Seeley One of the best shots ever!,419.8699951171875,429.8999938964844,413.8500061035156,425.2999877929688,43127700
2020-10-07,Elon Musk,@SamTalksTesla @SpaceX Much sooner,419.8699951171875,429.8999938964844,413.8500061035156,425.2999877929688,43127700
2020-10-07,Elon Musk,@ChananBos @raytech247 @WholeMarsBlog Battery pack will be a bonded structure with cells providing shear transfer b… https://t.co/NbZQeKw0qx,419.8699951171875,429.8999938964844,413.8500061035156,425.2999877929688,43127700
2020-10-07,Elon Musk,"@teslaownersSV @raytech247 @WholeMarsBlog Yes, the Gigafactory is the hardest &amp; most critical product",419.8699951171875,429.8999938964844,413.8500061035156,425.2999877929688,43127700
2020-10-07,Elon Musk,@flcnhvy @teslaownersSV @raytech247 @WholeMarsBlog That would be like licensing Battlestar Galactica. Actually buil… https://t.co/Hi2oD05YE8,419.8699951171875,429.8999938964844,413.8500061035156,425.2999877929688,43127700
2020-10-07,Elon Musk,@MarcusHouseGame @brendan2908 @BocaChicaGal @NASASpaceflight Mass ratio. Liquid oxygen is much denser than liquid m… https://t.co/GNhcI8rEh3,419.8699951171875,429.8999938964844,413.8500061035156,425.2999877929688,43127700
2020-10-07,Elon Musk,@ICannot_Enough @WholeMarsBlog Sandy Munro understands engineering,419.8699951171875,429.8999938964844,413.8500061035156,425.2999877929688,43127700
2020-10-07,Elon Musk,@TeslaGong @TeslaTested Yes,419.8699951171875,429.8999938964844,413.8500061035156,425.2999877929688,43127700
2020-10-07,Elon Musk,@ICannot_Enough @TeslaTested Autopilot team is making great progress. Reality sure is complicated!,419.8699951171875,429.8999938964844,413.8500061035156,425.2999877929688,43127700
2020-10-07,Elon Musk,"@ErcXspace @MarcusHouseGame @brendan2908 @BocaChicaGal @NASASpaceflight Aspiring to have no flame diverter in Boca,… https://t.co/KyENxZ94oy",419.8699951171875,429.8999938964844,413.8500061035156,425.2999877929688,43127700
2020-10-07,Elon Musk,@eugenelee3 @MarcusHouseGame @brendan2908 @BocaChicaGal @NASASpaceflight We do have giant steel balls haha,419.8699951171875,429.8999938964844,413.8500061035156,425.2999877929688,43127700
2020-10-07,Elon Musk,@IheartTesla @alex_avoigt @mike_zimon @WholeMarsBlog I definitely need to try these tasty cakes &amp; pastries on my next visit!,419.8699951171875,429.8999938964844,413.8500061035156,425.2999877929688,43127700
2020-10-07,Elon Musk,"@TeslaTested We just completed a financing round, but will let you know when there is another one",419.8699951171875,429.8999938964844,413.8500061035156,425.2999877929688,43127700
2020-10-07,Elon Musk,@IheartTesla @alex_avoigt @mike_zimon @WholeMarsBlog Had the most amazing kebab ever just outside of Tacheles. Too… https://t.co/DsGVWDHGNV,419.8699951171875,429.8999938964844,413.8500061035156,425.2999877929688,43127700
2020-10-07,Elon Musk,@IheartTesla @alex_avoigt @mike_zimon @WholeMarsBlog döner kebab,419.8699951171875,429.8999938964844,413.8500061035156,425.2999877929688,43127700
2020-10-07,Elon Musk,@TribeHoh @SpaceX @WAStateCommerce You’re most welcome!,419.8699951171875,429.8999938964844,413.8500061035156,425.2999877929688,43127700
2020-10-07,Elon Musk,@brendan2908 @BocaChicaGal @NASASpaceflight High bay should be finished (except for the giant gantry crane) within… https://t.co/mIEAHkGnFO,419.8699951171875,429.8999938964844,413.8500061035156,425.2999877929688,43127700
2020-10-07,Elon Musk,@alex_avoigt @mike_zimon @WholeMarsBlog That looks tasty!,419.8699951171875,429.8999938964844,413.8500061035156,425.2999877929688,43127700
2020-10-07,Elon Musk,@tesladri @ChananBos @raytech247 @WholeMarsBlog The crash absorption rails can be cut off &amp; replaced with a bolted part for collision repair,419.8699951171875,429.8999938964844,413.8500061035156,425.2999877929688,43127700
2020-10-06,Elon Musk,@PPathole @alvianchoiri Roughly a week or two turnaround is all that’s needed to meet max launch demand. Starship S… https://t.co/YXmoOFZU8n,423.7900085449219,428.7799987792969,406.0499877929688,413.9800109863281,49146300
2020-10-06,Elon Musk,"@SciGuySpace It’s a step in the right direction, but they should really aim for full reusability by 2026. Larger ro… https://t.co/6hVvKUQdON",423.7900085449219,428.7799987792969,406.0499877929688,413.9800109863281,49146300
2020-10-06,Elon Musk,"@cleantechnica So crazy to subsidize pollution! This is not good for people, especially in dense cities with heavy… https://t.co/ACKoIzWcPW",423.7900085449219,428.7799987792969,406.0499877929688,413.9800109863281,49146300
2020-10-06,Elon Musk,5 minutes from launch. Looks good so far. https://t.co/on2f1pY5jt,423.7900085449219,428.7799987792969,406.0499877929688,413.9800109863281,49146300
2020-10-06,Elon Musk,4th flight &amp; landing for this booster https://t.co/UOtvMkgXqH,423.7900085449219,428.7799987792969,406.0499877929688,413.9800109863281,49146300
2020-10-06,Elon Musk,"@alvianchoiri Ahem, yes, it was the 3rd flight of this booster &amp; 3rd flight for active half of fairing. Aiming for… https://t.co/AWxTjEfC2d",423.7900085449219,428.7799987792969,406.0499877929688,413.9800109863281,49146300
2020-10-06,Elon Musk,@DirtyTesla @SpaceX It will soon,423.7900085449219,428.7799987792969,406.0499877929688,413.9800109863281,49146300
2020-10-06,Elon Musk,@flcnhvy @alvianchoiri We’re not seeing notable differences yet. I think the boosters could probably do 100+ reflig… https://t.co/ZUgaqUVPy7,423.7900085449219,428.7799987792969,406.0499877929688,413.9800109863281,49146300
2020-10-06,Elon Musk,RT @SpaceX: Deployment of 60 Starlink satellites confirmed https://t.co/x83OvjB4Pa,423.7900085449219,428.7799987792969,406.0499877929688,413.9800109863281,49146300
2020-10-06,Elon Musk,"@SpaceX Once these satellites reach their target position, we will be able to roll out a fairly wide public beta in… https://t.co/2klHnFmgZ1",423.7900085449219,428.7799987792969,406.0499877929688,413.9800109863281,49146300
2020-10-06,Elon Musk,"RT @SpaceX: Falcon 9 launches 60 Starlink satellites to orbit, completing SpaceX's 43rd flight of a previously flown rocket booster https:/…",423.7900085449219,428.7799987792969,406.0499877929688,413.9800109863281,49146300
2020-10-06,Elon Musk,@mdcainjr @SpaceX @45thSpaceWing @NASA Great photo!,423.7900085449219,428.7799987792969,406.0499877929688,413.9800109863281,49146300
2020-10-05,Elon Musk,"@SamTalksTesla @teslaownersSV @PPathole @RationalEtienne @stevenmarkryan @Kristennetten @WholeMarsBlog Pretty wild,… https://t.co/8PQh2kaLCF",423.3500061035156,433.6400146484375,419.3299865722656,425.67999267578125,44722800
2020-10-05,Elon Musk,@cleantechnica This article is wildly incorrect about lithium battery costs by a factor of 5 or more presently &amp; 10X long-term,423.3500061035156,433.6400146484375,419.3299865722656,425.67999267578125,44722800
2020-10-05,Elon Musk,"Hollywood should just start with the sequel &amp; skip the original, because financials",423.3500061035156,433.6400146484375,419.3299865722656,425.67999267578125,44722800
2020-10-05,Elon Musk,"@flcnhvy The remake has the potential to be great. I kinda liked the original tbh, but it’s possible to take it up a level.",423.3500061035156,433.6400146484375,419.3299865722656,425.67999267578125,44722800
2020-10-05,Elon Musk,Rewatched Young Frankenstein this weekend. Still awesome. Ovaltine? https://t.co/WiMdyFSuiq,423.3500061035156,433.6400146484375,419.3299865722656,425.67999267578125,44722800
2020-10-05,Elon Musk,@christianserino https://t.co/gLnevuneYl,423.3500061035156,433.6400146484375,419.3299865722656,425.67999267578125,44722800
2020-10-05,Elon Musk,@OrionsGauntlet 💯,423.3500061035156,433.6400146484375,419.3299865722656,425.67999267578125,44722800
2020-10-05,Elon Musk,@teslaownersSV FSD will solve these issues,423.3500061035156,433.6400146484375,419.3299865722656,425.67999267578125,44722800
2020-10-05,Elon Musk,"Turn volume to 11 &amp; play Powerglide in your Tesla 

https://t.co/l07Yc02P7g",423.3500061035156,433.6400146484375,419.3299865722656,425.67999267578125,44722800
2020-10-05,Elon Musk,"@Kristennetten @flcnhvy One of my favorite writers. Foundation is tough to make into a movie, but has outstanding potential.",423.3500061035156,433.6400146484375,419.3299865722656,425.67999267578125,44722800
2020-10-05,Elon Musk,"Music volume on a Tesla goes to 11, because it’s louder than 10

https://t.co/ab5hAMo3EN",423.3500061035156,433.6400146484375,419.3299865722656,425.67999267578125,44722800
2020-10-02,Elon Musk,@PPathole @thesheetztweetz @waEMD @SpaceX @SpaceXStarlink @WANationalGuard Average latency will improve as more sat… https://t.co/piqitzEIa5,421.3900146484375,439.1300048828125,415.0,415.0899963378906,71430000
2020-10-02,Elon Musk,@MKBHD It’s next-level,421.3900146484375,439.1300048828125,415.0,415.0899963378906,71430000
2020-10-02,Elon Musk,@AdlanBogatyryov @Erdayastronaut @NASASpaceflight @BocaChicaGal @TheFavoritist Great letter! It will be increasingl… https://t.co/XkwyOn48IO,421.3900146484375,439.1300048828125,415.0,415.0899963378906,71430000
